Day,Node,Demand
54,APLNG,4036.118
54,Adelaide,44.027
54,Brisbane,79.829
54,Melbourne,227.991
54,Sydney,174.60599999999997
55,APLNG,3967.971
55,Adelaide,42.758
55,Brisbane,81.232
55,Melbourne,191.572
55,Sydney,205.83100000000002
56,APLNG,3973.746
56,Adelaide,40.269000000000005
56,Brisbane,79.213
56,Melbourne,187.17
56,Sydney,190.915
57,APLNG,4060.5609999999997
57,Adelaide,33.81
57,Brisbane,70.053
57,Melbourne,165.207
57,Sydney,177.504
58,APLNG,4057.3990000000003
58,Adelaide,34.518
58,Brisbane,68.361
58,Melbourne,162.518
58,Sydney,176.322
59,APLNG,4050.983
59,Adelaide,44.064
59,Brisbane,69.251
59,Melbourne,204.722
59,Sydney,187.706
60,APLNG,3776.583
60,Adelaide,44.323
60,Brisbane,77.072
60,Melbourne,185.482
60,Sydney,196.52200000000002
61,APLNG,3816.824
61,Adelaide,41.287
61,Brisbane,79.08
61,Melbourne,205.65099999999998
61,Sydney,201.32500000000002
62,APLNG,3552.298
62,Adelaide,38.032
62,Brisbane,78.581
62,Melbourne,203.128
62,Sydney,210.361
63,APLNG,4045.404
63,Adelaide,43.027
63,Brisbane,80.769
63,Melbourne,208.63799999999998
63,Sydney,187.22400000000002
64,APLNG,3974.9790000000003
64,Adelaide,35.861000000000004
64,Brisbane,67.204
64,Melbourne,167.331
64,Sydney,170.719
65,APLNG,3776.766
65,Adelaide,37.949
65,Brisbane,65.789
65,Melbourne,188.91
65,Sydney,172.66
66,APLNG,4009.877
66,Adelaide,45.894
66,Brisbane,79.594
66,Melbourne,200.629
66,Sydney,195.66
67,APLNG,3748.4170000000004
67,Adelaide,47.087999999999994
67,Brisbane,81.121
67,Melbourne,213.471
67,Sydney,237.143
68,APLNG,4112.719
68,Adelaide,47.945
68,Brisbane,82.558
68,Melbourne,220.385
68,Sydney,212.612
69,APLNG,4066.609
69,Adelaide,45.760000000000005
69,Brisbane,84.176
69,Melbourne,223.144
69,Sydney,217.164
70,APLNG,4170.279
70,Adelaide,41.19499999999999
70,Brisbane,80.415
70,Melbourne,218.595
70,Sydney,208.01200000000003
71,APLNG,4121.957
71,Adelaide,25.744
71,Brisbane,71.604
71,Melbourne,180.51999999999998
71,Sydney,185.489
72,APLNG,3875.584
72,Adelaide,32.047
72,Brisbane,74.838
72,Melbourne,173.444
72,Sydney,176.957
73,APLNG,4130.977
73,Adelaide,34.86
73,Brisbane,88.215
73,Melbourne,158.269
73,Sydney,199.607
74,APLNG,4196.449
74,Adelaide,38.815
74,Brisbane,89.902
74,Melbourne,195.525
74,Sydney,212.022
75,APLNG,4137.229
75,Adelaide,41.376
75,Brisbane,85.429
75,Melbourne,196.722
75,Sydney,209.094
76,APLNG,4060.395
76,Adelaide,44.129999999999995
76,Brisbane,84.062
76,Melbourne,221.923
76,Sydney,203.98
77,APLNG,3720.1549999999997
77,Adelaide,41.818
77,Brisbane,80.349
77,Melbourne,181.272
77,Sydney,195.702
78,APLNG,3818.062
78,Adelaide,33.198
78,Brisbane,69.027
78,Melbourne,194.05
78,Sydney,189.71800000000002
79,APLNG,3855.8469999999998
79,Adelaide,35.041
79,Brisbane,70.645
79,Melbourne,180.1
79,Sydney,177.898
80,APLNG,3855.39
80,Adelaide,39.958
80,Brisbane,82.218
80,Melbourne,231.122
80,Sydney,200.59
81,APLNG,3913.648
81,Adelaide,45.42
81,Brisbane,81.694
81,Melbourne,233.467
81,Sydney,220.492
82,APLNG,3905.3590000000004
82,Adelaide,46.437000000000005
82,Brisbane,78.976
82,Melbourne,213.866
82,Sydney,207.59699999999998
83,APLNG,4073.022
83,Adelaide,47.251000000000005
83,Brisbane,83.669
83,Melbourne,204.989
83,Sydney,203.43299999999996
84,APLNG,4158.105
84,Adelaide,45.514
84,Brisbane,82.672
84,Melbourne,201.659
84,Sydney,202.64299999999997
85,APLNG,4092.562
85,Adelaide,35.467
85,Brisbane,68.933
85,Melbourne,175.471
85,Sydney,176.40300000000002
86,APLNG,4105.386
86,Adelaide,35.549
86,Brisbane,71.082
86,Melbourne,186.716
86,Sydney,186.554
87,APLNG,4024.861
87,Adelaide,45.186
87,Brisbane,83.942
87,Melbourne,229.209
87,Sydney,195.836
88,APLNG,3933.2309999999998
88,Adelaide,45.269
88,Brisbane,80.481
88,Melbourne,199.738
88,Sydney,212.33599999999998
89,APLNG,3990.6980000000003
89,Adelaide,47.673
89,Brisbane,83.791
89,Melbourne,216.641
89,Sydney,206.05899999999997
90,APLNG,3987.315
90,Adelaide,49.533
90,Brisbane,84.961
90,Melbourne,229.807
90,Sydney,221.88899999999998
91,APLNG,4054.327
91,Adelaide,46.463
91,Brisbane,81.871
91,Melbourne,241.694
91,Sydney,223.113
92,APLNG,4032.504
92,Adelaide,39.304
92,Brisbane,70.31
92,Melbourne,287.088
92,Sydney,201.27700000000002
93,APLNG,4028.258
93,Adelaide,37.811
93,Brisbane,68.95
93,Melbourne,292.945
93,Sydney,177.39499999999998
94,APLNG,4038.788
94,Adelaide,48.993
94,Brisbane,78.308
94,Melbourne,353.492
94,Sydney,179.131
95,APLNG,3849.224
95,Adelaide,48.358999999999995
95,Brisbane,80.318
95,Melbourne,355.657
95,Sydney,173.52700000000002
96,APLNG,4011.931
96,Adelaide,49.384
96,Brisbane,82.404
96,Melbourne,336.426
96,Sydney,177.54899999999998
97,APLNG,4025.493
97,Adelaide,49.339
97,Brisbane,82.436
97,Melbourne,266.752
97,Sydney,174.48000000000002
98,APLNG,3915.303
98,Adelaide,45.652
98,Brisbane,79.763
98,Melbourne,235.351
98,Sydney,169.823
99,APLNG,3944.023
99,Adelaide,35.077
99,Brisbane,48.94
99,Melbourne,181.813
99,Sydney,165.114
100,APLNG,3995.565
100,Adelaide,36.169
100,Brisbane,39.483
100,Melbourne,196.674
100,Sydney,184.376
101,APLNG,4036.634
101,Adelaide,46.153999999999996
101,Brisbane,53.162
101,Melbourne,272.587
101,Sydney,203.401
102,APLNG,4027.025
102,Adelaide,48.933
102,Brisbane,53.884
102,Melbourne,315.609
102,Sydney,205.603
103,APLNG,4038.7780000000002
103,Adelaide,46.872
103,Brisbane,53.602
103,Melbourne,291.183
103,Sydney,226.322
104,APLNG,4035.678
104,Adelaide,43.67400000000001
104,Brisbane,47.749
104,Melbourne,265.287
104,Sydney,208.518
105,APLNG,4075.172
105,Adelaide,35.305
105,Brisbane,34.268
105,Melbourne,203.972
105,Sydney,169.649
106,APLNG,4092.23
106,Adelaide,34.454
106,Brisbane,30.284
106,Melbourne,172.875
106,Sydney,178.049
107,APLNG,4103.895
107,Adelaide,33.057
107,Brisbane,29.396
107,Melbourne,173.882
107,Sydney,166.761
108,APLNG,4121.273999999999
108,Adelaide,39.475
108,Brisbane,36.586
108,Melbourne,236.654
108,Sydney,175.699
109,APLNG,4081.0
109,Adelaide,48.179
109,Brisbane,46.86
109,Melbourne,357.868
109,Sydney,209.653
110,APLNG,4055.9
110,Adelaide,48.455
110,Brisbane,51.086
110,Melbourne,399.89
110,Sydney,213.953
111,APLNG,4027.621
111,Adelaide,51.39
111,Brisbane,52.746
111,Melbourne,413.832
111,Sydney,217.206
112,APLNG,4011.62
112,Adelaide,51.873000000000005
112,Brisbane,51.024
112,Melbourne,387.122
112,Sydney,214.84
113,APLNG,4058.3920000000003
113,Adelaide,39.903999999999996
113,Brisbane,39.869
113,Melbourne,326.598
113,Sydney,191.22899999999998
114,APLNG,4107.478
114,Adelaide,35.05
114,Brisbane,34.231
114,Melbourne,322.491
114,Sydney,172.884
115,APLNG,3990.4539999999997
115,Adelaide,38.13
115,Brisbane,37.355
115,Melbourne,283.229
115,Sydney,181.466
116,APLNG,3799.513
116,Adelaide,47.876000000000005
116,Brisbane,55.243
116,Melbourne,328.373
116,Sydney,208.693
117,APLNG,4027.788
117,Adelaide,44.577
117,Brisbane,55.792
117,Melbourne,354.171
117,Sydney,215.488
118,APLNG,3875.919
118,Adelaide,38.681
118,Brisbane,64.73
118,Melbourne,311.753
118,Sydney,240.806
119,APLNG,3942.081
119,Adelaide,38.946
119,Brisbane,72.574
119,Melbourne,318.34
119,Sydney,216.574
120,APLNG,3974.072
120,Adelaide,35.587
120,Brisbane,67.207
120,Melbourne,350.889
120,Sydney,178.897
121,APLNG,3970.501
121,Adelaide,42.340999999999994
121,Brisbane,68.27
121,Melbourne,337.424
121,Sydney,164.76899999999998
122,APLNG,3917.927
122,Adelaide,51.476
122,Brisbane,67.047
122,Melbourne,320.391
122,Sydney,188.72
123,APLNG,3922.294
123,Adelaide,51.146
123,Brisbane,83.314
123,Melbourne,287.155
123,Sydney,193.98499999999999
124,APLNG,3925.442
124,Adelaide,58.043
124,Brisbane,89.893
124,Melbourne,462.492
124,Sydney,202.083
125,APLNG,3884.577
125,Adelaide,66.067
125,Brisbane,88.413
125,Melbourne,609.098
125,Sydney,212.318
126,APLNG,3966.535
126,Adelaide,69.967
126,Brisbane,85.09
126,Melbourne,595.699
126,Sydney,231.111
127,APLNG,3886.306
127,Adelaide,58.135000000000005
127,Brisbane,77.123
127,Melbourne,528.526
127,Sydney,232.367
128,APLNG,3860.0249999999996
128,Adelaide,45.233000000000004
128,Brisbane,72.254
128,Melbourne,468.146
128,Sydney,226.298
129,APLNG,3849.313
129,Adelaide,62.654
129,Brisbane,89.094
129,Melbourne,521.285
129,Sydney,239.198
130,APLNG,3791.303
130,Adelaide,64.67
130,Brisbane,89.513
130,Melbourne,462.904
130,Sydney,251.962
131,APLNG,3746.723
131,Adelaide,58.297
131,Brisbane,88.064
131,Melbourne,397.706
131,Sydney,254.41200000000003
132,APLNG,3674.544
132,Adelaide,59.076
132,Brisbane,89.689
132,Melbourne,338.34
132,Sydney,245.934
133,APLNG,3580.3869999999997
133,Adelaide,52.955
133,Brisbane,81.922
133,Melbourne,316.607
133,Sydney,224.66699999999997
134,APLNG,3642.032
134,Adelaide,43.09
134,Brisbane,75.706
134,Melbourne,294.935
134,Sydney,195.62800000000001
135,APLNG,3748.241
135,Adelaide,46.518
135,Brisbane,72.145
135,Melbourne,259.305
135,Sydney,195.447
136,APLNG,3504.202
136,Adelaide,58.166
136,Brisbane,84.234
136,Melbourne,434.584
136,Sydney,226.224
137,APLNG,3915.024
137,Adelaide,62.095
137,Brisbane,83.481
137,Melbourne,495.529
137,Sydney,247.283
138,APLNG,3888.685
138,Adelaide,61.163
138,Brisbane,83.334
138,Melbourne,513.339
138,Sydney,254.739
139,APLNG,3878.5029999999997
139,Adelaide,60.782
139,Brisbane,85.967
139,Melbourne,529.578
139,Sydney,249.763
140,APLNG,3910.985
140,Adelaide,65.597
140,Brisbane,84.099
140,Melbourne,468.54
140,Sydney,237.90499999999997
141,APLNG,3857.536
141,Adelaide,56.446
141,Brisbane,70.804
141,Melbourne,475.31
141,Sydney,198.60899999999998
142,APLNG,3841.5029999999997
142,Adelaide,52.009
142,Brisbane,74.082
142,Melbourne,472.906
142,Sydney,189.67499999999998
143,APLNG,3763.096
143,Adelaide,53.806
143,Brisbane,87.882
143,Melbourne,492.366
143,Sydney,219.212
144,APLNG,3797.754
144,Adelaide,53.608999999999995
144,Brisbane,87.837
144,Melbourne,465.095
144,Sydney,230.632
145,APLNG,3705.7
145,Adelaide,57.153999999999996
145,Brisbane,82.508
145,Melbourne,476.94
145,Sydney,227.18600000000004
146,APLNG,3686.878
146,Adelaide,57.102000000000004
146,Brisbane,85.111
146,Melbourne,444.152
146,Sydney,217.12
147,APLNG,3734.1150000000002
147,Adelaide,63.606
147,Brisbane,81.147
147,Melbourne,408.833
147,Sydney,212.36299999999997
148,APLNG,3190.5429999999997
148,Adelaide,56.262
148,Brisbane,69.81
148,Melbourne,481.915
148,Sydney,182.064
149,APLNG,3155.298
149,Adelaide,54.781000000000006
149,Brisbane,69.456
149,Melbourne,491.804
149,Sydney,240.01700000000002
150,APLNG,3178.4880000000003
150,Adelaide,69.43700000000001
150,Brisbane,83.372
150,Melbourne,655.969
150,Sydney,291.05899999999997
151,APLNG,3622.851
151,Adelaide,75.614
151,Brisbane,85.091
151,Melbourne,718.604
151,Sydney,292.044
152,APLNG,3561.475
152,Adelaide,75.076
152,Brisbane,88.634
152,Melbourne,772.812
152,Sydney,308.558
153,APLNG,3420.8740000000003
153,Adelaide,76.144
153,Brisbane,92.569
153,Melbourne,711.49
153,Sydney,321.792
154,APLNG,3507.769
154,Adelaide,72.102
154,Brisbane,87.697
154,Melbourne,652.186
154,Sydney,301.164
155,APLNG,3401.127
155,Adelaide,62.641999999999996
155,Brisbane,75.548
155,Melbourne,512.698
155,Sydney,264.608
156,APLNG,3449.138
156,Adelaide,70.273
156,Brisbane,78.472
156,Melbourne,573.62
156,Sydney,264.898
157,APLNG,3516.835
157,Adelaide,76.127
157,Brisbane,94.112
157,Melbourne,649.104
157,Sydney,302.911
158,APLNG,3509.942
158,Adelaide,76.5
158,Brisbane,94.14
158,Melbourne,692.707
158,Sydney,302.647
159,APLNG,3408.695
159,Adelaide,78.59700000000001
159,Brisbane,94.223
159,Melbourne,669.877
159,Sydney,317.827
160,APLNG,3446.954
160,Adelaide,74.38000000000001
160,Brisbane,95.18
160,Melbourne,617.645
160,Sydney,318.53600000000006
161,APLNG,3418.2830000000004
161,Adelaide,69.253
161,Brisbane,92.554
161,Melbourne,600.698
161,Sydney,298.807
162,APLNG,3400.326
162,Adelaide,58.416000000000004
162,Brisbane,79.436
162,Melbourne,559.183
162,Sydney,266.898
163,APLNG,3447.042
163,Adelaide,56.364
163,Brisbane,77.777
163,Melbourne,575.671
163,Sydney,252.40099999999998
164,APLNG,3385.446
164,Adelaide,61.212999999999994
164,Brisbane,89.748
164,Melbourne,624.062
164,Sydney,267.157
165,APLNG,3415.342
165,Adelaide,67.946
165,Brisbane,89.379
165,Melbourne,683.98
165,Sydney,308.3
166,APLNG,3461.234
166,Adelaide,68.15899999999999
166,Brisbane,88.61
166,Melbourne,627.026
166,Sydney,298.278
167,APLNG,3497.916
167,Adelaide,66.009
167,Brisbane,89.06
167,Melbourne,542.838
167,Sydney,287.899
168,APLNG,3193.035
168,Adelaide,66.89099999999999
168,Brisbane,87.173
168,Melbourne,595.018
168,Sydney,281.649
169,APLNG,3109.87
169,Adelaide,57.691
169,Brisbane,78.822
169,Melbourne,591.615
169,Sydney,240.658
170,APLNG,3103.3050000000003
170,Adelaide,58.062
170,Brisbane,80.396
170,Melbourne,507.824
170,Sydney,239.662
171,APLNG,3153.66
171,Adelaide,70.818
171,Brisbane,94.518
171,Melbourne,497.26
171,Sydney,276.878
172,APLNG,3067.919
172,Adelaide,69.01299999999999
172,Brisbane,92.944
172,Melbourne,537.297
172,Sydney,280.483
173,APLNG,3152.2019999999998
173,Adelaide,65.78999999999999
173,Brisbane,87.601
173,Melbourne,574.696
173,Sydney,289.02700000000004
174,APLNG,3039.485
174,Adelaide,63.971000000000004
174,Brisbane,90.51
174,Melbourne,470.457
174,Sydney,288.707
175,APLNG,2701.501
175,Adelaide,61.877
175,Brisbane,89.805
175,Melbourne,497.588
175,Sydney,281.11
176,APLNG,2967.346
176,Adelaide,55.483000000000004
176,Brisbane,76.806
176,Melbourne,441.822
176,Sydney,241.28000000000003
177,APLNG,3105.549
177,Adelaide,61.385000000000005
177,Brisbane,74.319
177,Melbourne,578.0029999999999
177,Sydney,246.786
178,APLNG,2974.787
178,Adelaide,76.22200000000001
178,Brisbane,88.213
178,Melbourne,708.0949999999999
178,Sydney,296.24
179,APLNG,2970.935
179,Adelaide,73.89
179,Brisbane,90.926
179,Melbourne,694.0699999999999
179,Sydney,299.051
180,APLNG,2947.244
180,Adelaide,77.032
180,Brisbane,91.939
180,Melbourne,725.037
180,Sydney,290.288
181,APLNG,2926.212
181,Adelaide,71.83200000000001
181,Brisbane,93.092
181,Melbourne,694.3370000000001
181,Sydney,287.211
182,APLNG,3041.6549999999997
182,Adelaide,74.091
182,Brisbane,91.095
182,Melbourne,694.065
182,Sydney,295.06500000000005
183,APLNG,3226.254
183,Adelaide,68.10499999999999
183,Brisbane,77.314
183,Melbourne,606.762
183,Sydney,262.646
184,APLNG,3204.045
184,Adelaide,66.215
184,Brisbane,75.739
184,Melbourne,607.745
184,Sydney,251.909
185,APLNG,3350.931
185,Adelaide,73.258
185,Brisbane,89.021
185,Melbourne,594.607
185,Sydney,269.973
186,APLNG,3388.716
186,Adelaide,74.078
186,Brisbane,91.684
186,Melbourne,631.107
186,Sydney,277.10799999999995
187,APLNG,3412.209
187,Adelaide,76.905
187,Brisbane,90.301
187,Melbourne,667.562
187,Sydney,277.272
188,APLNG,3181.273
188,Adelaide,72.93
188,Brisbane,86.832
188,Melbourne,640.612
188,Sydney,268.725
189,APLNG,3106.934
189,Adelaide,71.97399999999999
189,Brisbane,85.864
189,Melbourne,681.75
189,Sydney,289.788
190,APLNG,3072.89
190,Adelaide,68.777
190,Brisbane,76.042
190,Melbourne,673.528
190,Sydney,265.019
191,APLNG,3126.084
191,Adelaide,71.037
191,Brisbane,75.956
191,Melbourne,599.71
191,Sydney,266.722
192,APLNG,3185.3689999999997
192,Adelaide,78.602
192,Brisbane,83.275
192,Melbourne,679.6320000000001
192,Sydney,292.1
193,APLNG,3305.404
193,Adelaide,74.311
193,Brisbane,82.728
193,Melbourne,774.5070000000001
193,Sydney,311.649
194,APLNG,3366.4519999999998
194,Adelaide,69.458
194,Brisbane,89.79
194,Melbourne,739.3629999999999
194,Sydney,301.484
195,APLNG,3337.476
195,Adelaide,67.15899999999999
195,Brisbane,92.459
195,Melbourne,719.777
195,Sydney,309.618
196,APLNG,3211.829
196,Adelaide,66.596
196,Brisbane,87.884
196,Melbourne,625.8399999999999
196,Sydney,303.781
197,APLNG,3223.325
197,Adelaide,58.516000000000005
197,Brisbane,75.145
197,Melbourne,625.034
197,Sydney,280.416
198,APLNG,3165.55
198,Adelaide,65.44999999999999
198,Brisbane,75.81
198,Melbourne,555.952
198,Sydney,252.34699999999998
199,APLNG,3114.142
199,Adelaide,78.122
199,Brisbane,86.67
199,Melbourne,737.4879999999999
199,Sydney,287.803
200,APLNG,3372.447
200,Adelaide,82.56
200,Brisbane,86.547
200,Melbourne,745.043
200,Sydney,314.035
201,APLNG,3379.6639999999998
201,Adelaide,78.74799999999999
201,Brisbane,90.55
201,Melbourne,784.1830000000001
201,Sydney,304.25199999999995
202,APLNG,3408.432
202,Adelaide,69.239
202,Brisbane,92.581
202,Melbourne,703.131
202,Sydney,302.56899999999996
203,APLNG,3395.908
203,Adelaide,65.11500000000001
203,Brisbane,87.501
203,Melbourne,545.925
203,Sydney,277.97
204,APLNG,3740.995
204,Adelaide,47.274
204,Brisbane,75.665
204,Melbourne,513.981
204,Sydney,255.662
205,APLNG,3626.8
205,Adelaide,49.336
205,Brisbane,75.294
205,Melbourne,397.219
205,Sydney,237.63
206,APLNG,3541.9700000000003
206,Adelaide,68.462
206,Brisbane,88.753
206,Melbourne,549.706
206,Sydney,275.233
207,APLNG,3507.33
207,Adelaide,73.125
207,Brisbane,89.715
207,Melbourne,647.425
207,Sydney,285.182
208,APLNG,3491.181
208,Adelaide,72.084
208,Brisbane,95.101
208,Melbourne,560.153
208,Sydney,294.13
209,APLNG,3125.423
209,Adelaide,76.17
209,Brisbane,92.172
209,Melbourne,614.16
209,Sydney,292.15000000000003
210,APLNG,3343.531
210,Adelaide,71.971
210,Brisbane,89.536
210,Melbourne,653.517
210,Sydney,285.231
211,APLNG,3385.7129999999997
211,Adelaide,64.387
211,Brisbane,77.415
211,Melbourne,603.311
211,Sydney,267.865
212,APLNG,3379.6979999999994
212,Adelaide,65.284
212,Brisbane,77.316
212,Melbourne,544.587
212,Sydney,262.707
213,APLNG,3462.5249999999996
213,Adelaide,71.378
213,Brisbane,87.123
213,Melbourne,558.895
213,Sydney,271.864
214,APLNG,3504.715
214,Adelaide,75.121
214,Brisbane,86.951
214,Melbourne,491.357
214,Sydney,276.559
215,APLNG,3487.305
215,Adelaide,62.318
215,Brisbane,88.17
215,Melbourne,375.998
215,Sydney,248.992
216,APLNG,3488.9970000000003
216,Adelaide,66.796
216,Brisbane,86.599
216,Melbourne,366.589
216,Sydney,251.107
217,APLNG,3458.641
217,Adelaide,71.461
217,Brisbane,81.409
217,Melbourne,514.657
217,Sydney,249.959
218,APLNG,3468.495
218,Adelaide,61.834
218,Brisbane,63.236
218,Melbourne,516.391
218,Sydney,245.28900000000002
219,APLNG,3496.7520000000004
219,Adelaide,61.762
219,Brisbane,62.6
219,Melbourne,514.54
219,Sydney,262.309
220,APLNG,3468.819
220,Adelaide,73.584
220,Brisbane,76.204
220,Melbourne,641.014
220,Sydney,295.314
221,APLNG,3403.0370000000003
221,Adelaide,67.663
221,Brisbane,77.202
221,Melbourne,640.094
221,Sydney,317.409
222,APLNG,3427.492
222,Adelaide,74.093
222,Brisbane,79.088
222,Melbourne,625.444
222,Sydney,310.801
223,APLNG,3432.299
223,Adelaide,73.209
223,Brisbane,85.731
223,Melbourne,540.463
223,Sydney,311.68399999999997
224,APLNG,3118.7740000000003
224,Adelaide,70.862
224,Brisbane,82.135
224,Melbourne,563.463
224,Sydney,297.779
225,APLNG,3482.9829999999997
225,Adelaide,60.625
225,Brisbane,75.548
225,Melbourne,473.764
225,Sydney,249.006
226,APLNG,3502.5029999999997
226,Adelaide,59.304
226,Brisbane,73.825
226,Melbourne,535.745
226,Sydney,251.90099999999998
227,APLNG,3471.321
227,Adelaide,68.88
227,Brisbane,87.264
227,Melbourne,511.907
227,Sydney,286.868
228,APLNG,3470.7129999999997
228,Adelaide,67.899
228,Brisbane,87.254
228,Melbourne,542.495
228,Sydney,284.209
229,APLNG,3479.1220000000003
229,Adelaide,69.771
229,Brisbane,87.381
229,Melbourne,516.568
229,Sydney,279.91200000000003
230,APLNG,3524.754
230,Adelaide,69.92
230,Brisbane,87.287
230,Melbourne,528.171
230,Sydney,278.9
231,APLNG,3396.4620000000004
231,Adelaide,69.56
231,Brisbane,83.133
231,Melbourne,459.811
231,Sydney,268.893
232,APLNG,3404.3010000000004
232,Adelaide,56.064
232,Brisbane,74.236
232,Melbourne,535.855
232,Sydney,255.472
233,APLNG,3483.411
233,Adelaide,59.458
233,Brisbane,73.51
233,Melbourne,509.39
233,Sydney,242.55599999999998
234,APLNG,3688.496
234,Adelaide,79.064
234,Brisbane,87.718
234,Melbourne,542.457
234,Sydney,269.234
235,APLNG,3553.017
235,Adelaide,78.124
235,Brisbane,90.914
235,Melbourne,626.607
235,Sydney,288.666
236,APLNG,3390.906
236,Adelaide,74.497
236,Brisbane,91.779
236,Melbourne,619.427
236,Sydney,300.533
237,APLNG,3491.1440000000002
237,Adelaide,70.128
237,Brisbane,90.064
237,Melbourne,559.525
237,Sydney,291.14000000000004
238,APLNG,3520.7110000000002
238,Adelaide,64.998
238,Brisbane,87.468
238,Melbourne,524.492
238,Sydney,280.834
239,APLNG,3502.043
239,Adelaide,53.166
239,Brisbane,74.802
239,Melbourne,365.708
239,Sydney,248.38500000000002
240,APLNG,3506.062
240,Adelaide,44.284
240,Brisbane,73.026
240,Melbourne,308.132
240,Sydney,235.467
241,APLNG,3662.1710000000003
241,Adelaide,67.122
241,Brisbane,92.487
241,Melbourne,413.753
241,Sydney,256.165
242,APLNG,3508.526
242,Adelaide,69.009
242,Brisbane,91.977
242,Melbourne,602.016
242,Sydney,244.182
243,APLNG,3414.459
243,Adelaide,69.664
243,Brisbane,95.476
243,Melbourne,503.023
243,Sydney,257.038
244,APLNG,3322.273
244,Adelaide,69.848
244,Brisbane,87.108
244,Melbourne,538.063
244,Sydney,247.00400000000002
245,APLNG,4012.371
245,Adelaide,74.19399999999999
245,Brisbane,84.393
245,Melbourne,565.727
245,Sydney,261.02
246,APLNG,3971.395
246,Adelaide,63.665
246,Brisbane,76.813
246,Melbourne,505.717
246,Sydney,265.332
247,APLNG,3937.4139999999998
247,Adelaide,61.598
247,Brisbane,75.121
247,Melbourne,524.947
247,Sydney,250.557
248,APLNG,3813.6059999999998
248,Adelaide,61.126000000000005
248,Brisbane,88.379
248,Melbourne,528.082
248,Sydney,280.957
249,APLNG,3845.974
249,Adelaide,53.358000000000004
249,Brisbane,95.135
249,Melbourne,509.392
249,Sydney,290.275
250,APLNG,3734.608
250,Adelaide,52.86
250,Brisbane,94.54
250,Melbourne,363.19
250,Sydney,280.203
251,APLNG,3852.695
251,Adelaide,53.821
251,Brisbane,92.677
251,Melbourne,377.428
251,Sydney,257.233
252,APLNG,3928.324
252,Adelaide,60.929
252,Brisbane,86.738
252,Melbourne,312.521
252,Sydney,245.529
253,APLNG,3807.7799999999997
253,Adelaide,50.142
253,Brisbane,75.618
253,Melbourne,389.635
253,Sydney,222.825
254,APLNG,3933.129
254,Adelaide,57.375
254,Brisbane,74.34
254,Melbourne,413.157
254,Sydney,220.791
255,APLNG,3980.698
255,Adelaide,68.015
255,Brisbane,88.053
255,Melbourne,538.976
255,Sydney,264.543
256,APLNG,3714.077
256,Adelaide,61.589
256,Brisbane,96.798
256,Melbourne,573.045
256,Sydney,274.163
257,APLNG,3939.259
257,Adelaide,66.66199999999999
257,Brisbane,86.976
257,Melbourne,446.781
257,Sydney,268.794
258,APLNG,3915.062
258,Adelaide,65.48599999999999
258,Brisbane,88.102
258,Melbourne,428.068
258,Sydney,271.547
259,APLNG,3857.6040000000003
259,Adelaide,68.661
259,Brisbane,84.689
259,Melbourne,424.433
259,Sydney,237.97199999999998
260,APLNG,3863.657
260,Adelaide,61.912000000000006
260,Brisbane,74.227
260,Melbourne,501.77
260,Sydney,220.299
261,APLNG,3920.8999999999996
261,Adelaide,61.043
261,Brisbane,76.201
261,Melbourne,463.893
261,Sydney,224.73399999999998
262,APLNG,3864.08
262,Adelaide,63.03
262,Brisbane,86.163
262,Melbourne,488.417
262,Sydney,250.53799999999998
263,APLNG,3836.7019999999998
263,Adelaide,65.511
263,Brisbane,87.946
263,Melbourne,331.237
263,Sydney,248.05599999999998
264,APLNG,3763.841
264,Adelaide,62.324
264,Brisbane,89.246
264,Melbourne,324.709
264,Sydney,239.732
265,APLNG,3728.385
265,Adelaide,55.202
265,Brisbane,83.413
265,Melbourne,240.777
265,Sydney,224.23499999999999
266,APLNG,3747.9629999999997
266,Adelaide,62.019000000000005
266,Brisbane,105.176
266,Melbourne,310.998
266,Sydney,224.517
267,APLNG,3826.791
267,Adelaide,52.821000000000005
267,Brisbane,91.43
267,Melbourne,352.298
267,Sydney,218.032
268,APLNG,3900.65
268,Adelaide,54.554
268,Brisbane,87.727
268,Melbourne,351.379
268,Sydney,209.356
269,APLNG,3705.5640000000003
269,Adelaide,65.844
269,Brisbane,108.804
269,Melbourne,455.076
269,Sydney,242.597
270,APLNG,3642.406
270,Adelaide,72.523
270,Brisbane,120.552
270,Melbourne,413.827
270,Sydney,243.985
271,APLNG,3730.5150000000003
271,Adelaide,69.712
271,Brisbane,109.264
271,Melbourne,417.332
271,Sydney,233.115
272,APLNG,3680.6890000000003
272,Adelaide,65.618
272,Brisbane,105.509
272,Melbourne,384.466
272,Sydney,243.621
273,APLNG,3811.026
273,Adelaide,56.915
273,Brisbane,99.58
273,Melbourne,335.254
273,Sydney,242.786
274,APLNG,3805.743
274,Adelaide,43.957
274,Brisbane,95.455
274,Melbourne,300.447
274,Sydney,203.018
275,APLNG,3800.344
275,Adelaide,37.771
275,Brisbane,97.054
275,Melbourne,301.55
275,Sydney,192.461
276,APLNG,3819.536
276,Adelaide,40.391000000000005
276,Brisbane,100.365
276,Melbourne,313.798
276,Sydney,199.371
277,APLNG,3745.321
277,Adelaide,58.09
277,Brisbane,109.858
277,Melbourne,340.595
277,Sydney,227.488
278,APLNG,3670.705
278,Adelaide,56.985
278,Brisbane,109.48
278,Melbourne,445.891
278,Sydney,246.448
279,APLNG,3651.549
