FacilityId,FacilityName,FacilityType,OutlookYear,OutlookMonth,CapacityType,FlowDirection,OutlookQuantity,CapacityDescription,ReceiptLocation,ReceiptLocationName,DeliveryLocation,DeliveryLocationName,Description,LastUpdated
540080,Condabri Central,PROD,2027,8,MDQ,NONE,0.000,,-1,,-1,,,31 May 2026 17:13:36
540080,Condabri Central,PROD,2027,9,MDQ,NONE,0.000,,-1,,-1,,,31 May 2026 17:13:36
540080,Condabri Central,PROD,2027,10,MDQ,NONE,0.000,,-1,,-1,,,31 May 2026 17:13:36
540080,Condabri Central,PROD,2027,11,MDQ,NONE,0.000,,-1,,-1,,,31 May 2026 17:13:36
540080,Condabri Central,PROD,2027,12,MDQ,NONE,0.000,,-1,,-1,,,31 May 2026 17:13:36
540080,Condabri Central,PROD,2028,1,MDQ,NONE,0.000,,-1,,-1,,,31 May 2026 17:13:36
540080,Condabri Central,PROD,2028,2,MDQ,NONE,0.000,,-1,,-1,,,31 May 2026 17:13:36
540080,Condabri Central,PROD,2028,3,MDQ,NONE,0.000,,-1,,-1,,,31 May 2026 17:13:36
540080,Condabri Central,PROD,2028,4,MDQ,NONE,0.000,,-1,,-1,,,31 May 2026 17:13:36
540080,Condabri Central,PROD,2028,5,MDQ,NONE,0.000,,-1,,-1,,,31 May 2026 17:13:36
540080,Condabri Central,PROD,2028,6,MDQ,NONE,0.000,,-1,,-1,,,31 May 2026 17:13:36
540080,Condabri Central,PROD,2028,7,MDQ,NONE,0.000,,-1,,-1,,,31 May 2026 17:13:36
540080,Condabri Central,PROD,2028,8,MDQ,NONE,0.000,,-1,,-1,,,31 May 2026 17:13:36
540080,Condabri Central,PROD,2028,9,MDQ,NONE,0.000,,-1,,-1,,,31 May 2026 17:13:36
540080,Condabri Central,PROD,2028,10,MDQ,NONE,0.000,,-1,,-1,,,31 May 2026 17:13:36
540080,Condabri Central,PROD,2028,11,MDQ,NONE,0.000,,-1,,-1,,,31 May 2026 17:13:36
540080,Condabri Central,PROD,2028,12,MDQ,NONE,0.000,,-1,,-1,,,31 May 2026 17:13:36
540080,Condabri Central,PROD,2029,1,MDQ,NONE,0.000,,-1,,-1,,,31 May 2026 17:13:36
540080,Condabri Central,PROD,2029,2,MDQ,NONE,0.000,,-1,,-1,,,31 May 2026 17:13:36
540080,Condabri Central,PROD,2029,3,MDQ,NONE,0.000,,-1,,-1,,,31 May 2026 17:13:36
540080,Condabri Central,PROD,2029,4,MDQ,NONE,0.000,,-1,,-1,,,31 May 2026 17:13:36
540080,Condabri Central,PROD,2029,5,MDQ,NONE,0.000,,-1,,-1,,,31 May 2026 17:13:36
540090,Condabri North,PROD,2026,6,MDQ,NONE,0.000,,-1,,-1,,,31 May 2026 17:13:36
540090,Condabri North,PROD,2026,7,MDQ,NONE,0.000,,-1,,-1,,,31 May 2026 17:13:36
540090,Condabri North,PROD,2026,8,MDQ,NONE,0.000,,-1,,-1,,,31 May 2026 17:13:36
540090,Condabri North,PROD,2026,9,MDQ,NONE,0.000,,-1,,-1,,,31 May 2026 17:13:36
540090,Condabri North,PROD,2026,10,MDQ,NONE,0.000,,-1,,-1,,,31 May 2026 17:13:36
540090,Condabri North,PROD,2026,11,MDQ,NONE,0.000,,-1,,-1,,,31 May 2026 17:13:36
540090,Condabri North,PROD,2026,12,MDQ,NONE,0.000,,-1,,-1,,,31 May 2026 17:13:36
540090,Condabri North,PROD,2027,1,MDQ,NONE,0.000,,-1,,-1,,,31 May 2026 17:13:36
540090,Condabri North,PROD,2027,2,MDQ,NONE,0.000,,-1,,-1,,,31 May 2026 17:13:36
540090,Condabri North,PROD,2027,3,MDQ,NONE,0.000,,-1,,-1,,,31 May 2026 17:13:36
540090,Condabri North,PROD,2027,4,MDQ,NONE,0.000,,-1,,-1,,,31 May 2026 17:13:36
540090,Condabri North,PROD,2027,5,MDQ,NONE,0.000,,-1,,-1,,,31 May 2026 17:13:36
540090,Condabri North,PROD,2027,6,MDQ,NONE,0.000,,-1,,-1,,,31 May 2026 17:13:36
540090,Condabri North,PROD,2027,7,MDQ,NONE,0.000,,-1,,-1,,,31 May 2026 17:13:36
540090,Condabri North,PROD,2027,8,MDQ,NONE,0.000,,-1,,-1,,,31 May 2026 17:13:36
540090,Condabri North,PROD,2027,9,MDQ,NONE,0.000,,-1,,-1,,,31 May 2026 17:13:36
540090,Condabri North,PROD,2027,10,MDQ,NONE,0.000,,-1,,-1,,,31 May 2026 17:13:36
540090,Condabri North,PROD,2027,11,MDQ,NONE,0.000,,-1,,-1,,,31 May 2026 17:13:36
540090,Condabri North,PROD,2027,12,MDQ,NONE,0.000,,-1,,-1,,,31 May 2026 17:13:36
540090,Condabri North,PROD,2028,1,MDQ,NONE,0.000,,-1,,-1,,,31 May 2026 17:13:36
540090,Condabri North,PROD,2028,2,MDQ,NONE,0.000,,-1,,-1,,,31 May 2026 17:13:36
540090,Condabri North,PROD,2028,3,MDQ,NONE,0.000,,-1,,-1,,,31 May 2026 17:13:36
540090,Condabri North,PROD,2028,4,MDQ,NONE,0.000,,-1,,-1,,,31 May 2026 17:13:36
540090,Condabri North,PROD,2028,5,MDQ,NONE,0.000,,-1,,-1,,,31 May 2026 17:13:36
540090,Condabri North,PROD,2028,6,MDQ,NONE,0.000,,-1,,-1,,,31 May 2026 17:13:36
540090,Condabri North,PROD,2028,7,MDQ,NONE,0.000,,-1,,-1,,,31 May 2026 17:13:36
540090,Condabri North,PROD,2028,8,MDQ,NONE,0.000,,-1,,-1,,,31 May 2026 17:13:36
540090,Condabri North,PROD,2028,9,MDQ,NONE,0.000,,-1,,-1,,,31 May 2026 17:13:36
540090,Condabri North,PROD,2028,10,MDQ,NONE,0.000,,-1,,-1,,,31 May 2026 17:13:36
540090,Condabri North,PROD,2028,11,MDQ,NONE,0.000,,-1,,-1,,,31 May 2026 17:13:36
540090,Condabri North,PROD,2028,12,MDQ,NONE,0.000,,-1,,-1,,,31 May 2026 17:13:36
540090,Condabri North,PROD,2029,1,MDQ,NONE,0.000,,-1,,-1,,,31 May 2026 17:13:36
540090,Condabri North,PROD,2029,2,MDQ,NONE,0.000,,-1,,-1,,,31 May 2026 17:13:36
540090,Condabri North,PROD,2029,3,MDQ,NONE,0.000,,-1,,-1,,,31 May 2026 17:13:36
540090,Condabri North,PROD,2029,4,MDQ,NONE,0.000,,-1,,-1,,,31 May 2026 17:13:36
540090,Condabri North,PROD,2029,5,MDQ,NONE,0.000,,-1,,-1,,,31 May 2026 17:13:36
540086,Condabri South,PROD,2026,6,MDQ,NONE,0.000,,-1,,-1,,,31 May 2026 17:13:36
540086,Condabri South,PROD,2026,7,MDQ,NONE,0.000,,-1,,-1,,,31 May 2026 17:13:36
540086,Condabri South,PROD,2026,8,MDQ,NONE,0.000,,-1,,-1,,,31 May 2026 17:13:36
540086,Condabri South,PROD,2026,9,MDQ,NONE,0.000,,-1,,-1,,,31 May 2026 17:13:36
540086,Condabri South,PROD,2026,10,MDQ,NONE,0.000,,-1,,-1,,,31 May 2026 17:13:36
540086,Condabri South,PROD,2026,11,MDQ,NONE,0.000,,-1,,-1,,,31 May 2026 17:13:36
540086,Condabri South,PROD,2026,12,MDQ,NONE,0.000,,-1,,-1,,,31 May 2026 17:13:36
540086,Condabri South,PROD,2027,1,MDQ,NONE,0.000,,-1,,-1,,,31 May 2026 17:13:36
540086,Condabri South,PROD,2027,2,MDQ,NONE,0.000,,-1,,-1,,,31 May 2026 17:13:36
540086,Condabri South,PROD,2027,3,MDQ,NONE,0.000,,-1,,-1,,,31 May 2026 17:13:36
540086,Condabri South,PROD,2027,4,MDQ,NONE,0.000,,-1,,-1,,,31 May 2026 17:13:36
540086,Condabri South,PROD,2027,5,MDQ,NONE,0.000,,-1,,-1,,,31 May 2026 17:13:36
540086,Condabri South,PROD,2027,6,MDQ,NONE,0.000,,-1,,-1,,,31 May 2026 17:13:36
540086,Condabri South,PROD,2027,7,MDQ,NONE,0.000,,-1,,-1,,,31 May 2026 17:13:36
540086,Condabri South,PROD,2027,8,MDQ,NONE,0.000,,-1,,-1,,,31 May 2026 17:13:36
540086,Condabri South,PROD,2027,9,MDQ,NONE,0.000,,-1,,-1,,,31 May 2026 17:13:36
540086,Condabri South,PROD,2027,10,MDQ,NONE,0.000,,-1,,-1,,,31 May 2026 17:13:36
540086,Condabri South,PROD,2027,11,MDQ,NONE,0.000,,-1,,-1,,,31 May 2026 17:13:36
540086,Condabri South,PROD,2027,12,MDQ,NONE,0.000,,-1,,-1,,,31 May 2026 17:13:36
540086,Condabri South,PROD,2028,1,MDQ,NONE,0.000,,-1,,-1,,,31 May 2026 17:13:36
540086,Condabri South,PROD,2028,2,MDQ,NONE,0.000,,-1,,-1,,,31 May 2026 17:13:36
540086,Condabri South,PROD,2028,3,MDQ,NONE,0.000,,-1,,-1,,,31 May 2026 17:13:36
540086,Condabri South,PROD,2028,4,MDQ,NONE,0.000,,-1,,-1,,,31 May 2026 17:13:36
540086,Condabri South,PROD,2028,5,MDQ,NONE,0.000,,-1,,-1,,,31 May 2026 17:13:36
540086,Condabri South,PROD,2028,6,MDQ,NONE,0.000,,-1,,-1,,,31 May 2026 17:13:36
540086,Condabri South,PROD,2028,7,MDQ,NONE,0.000,,-1,,-1,,,31 May 2026 17:13:36
540086,Condabri South,PROD,2028,8,MDQ,NONE,0.000,,-1,,-1,,,31 May 2026 17:13:36
540086,Condabri South,PROD,2028,9,MDQ,NONE,0.000,,-1,,-1,,,31 May 2026 17:13:36
540086,Condabri South,PROD,2028,10,MDQ,NONE,0.000,,-1,,-1,,,31 May 2026 17:13:36
540086,Condabri South,PROD,2028,11,MDQ,NONE,0.000,,-1,,-1,,,31 May 2026 17:13:36
540086,Condabri South,PROD,2028,12,MDQ,NONE,0.000,,-1,,-1,,,31 May 2026 17:13:36
540086,Condabri South,PROD,2029,1,MDQ,NONE,0.000,,-1,,-1,,,31 May 2026 17:13:36
540086,Condabri South,PROD,2029,2,MDQ,NONE,0.000,,-1,,-1,,,31 May 2026 17:13:36
540086,Condabri South,PROD,2029,3,MDQ,NONE,0.000,,-1,,-1,,,31 May 2026 17:13:36
540086,Condabri South,PROD,2029,4,MDQ,NONE,0.000,,-1,,-1,,,31 May 2026 17:13:36
540086,Condabri South,PROD,2029,5,MDQ,NONE,0.000,,-1,,-1,,,31 May 2026 17:13:36
540098,CRWP,PIPE,2026,6,MDQ,NONE,100.000,Capacity that can flow to Wallumbilla,1404175,CRWP Receipt Point,1404180,WDS to SWQP Delivery point,,25 May 2026 11:28:06
540098,CRWP,PIPE,2026,6,MDQ,NONE,0.000,Capacity that can flow to GTP,1404179,WCS3 Receipt from SWQP,1404174,CRWP Delivery point,,25 May 2026 11:28:06
540098,CRWP,PIPE,2026,7,MDQ,NONE,100.000,Capacity that can flow to Wallumbilla,1404175,CRWP Receipt Point,1404180,WDS to SWQP Delivery point,,25 May 2026 11:28:06
540098,CRWP,PIPE,2026,7,MDQ,NONE,0.000,Capacity that can flow to GTP,1404179,WCS3 Receipt from SWQP,1404174,CRWP Delivery point,,25 May 2026 11:28:06
540098,CRWP,PIPE,2026,8,MDQ,NONE,100.000,Capacity that can flow to Wallumbilla,1404175,CRWP Receipt Point,1404180,WDS to SWQP Delivery point,,25 May 2026 11:28:06
540098,CRWP,PIPE,2026,8,MDQ,NONE,0.000,Capacity that can flow to GTP,1404179,WCS3 Receipt from SWQP,1404174,CRWP Delivery point,,25 May 2026 11:28:06
540098,CRWP,PIPE,2026,9,MDQ,NONE,100.000,Capacity that can flow to Wallumbilla,1404175,CRWP Receipt Point,1404180,WDS to SWQP Delivery point,,25 May 2026 11:28:06
540098,CRWP,PIPE,2026,9,MDQ,NONE,0.000,Capacity that can flow to GTP,1404179,WCS3 Receipt from SWQP,1404174,CRWP Delivery point,,25 May 2026 11:28:06
540098,CRWP,PIPE,2026,10,MDQ,NONE,100.000,Capacity that can flow to Wallumbilla,1404175,CRWP Receipt Point,1404180,WDS to SWQP Delivery point,,25 May 2026 11:28:06
540098,CRWP,PIPE,2026,10,MDQ,NONE,0.000,Capacity that can flow to GTP,1404179,WCS3 Receipt from SWQP,1404174,CRWP Delivery point,,25 May 2026 11:28:06
540098,CRWP,PIPE,2026,11,MDQ,NONE,100.000,Capacity that can flow to Wallumbilla,1404175,CRWP Receipt Point,1404180,WDS to SWQP Delivery point,,25 May 2026 11:28:06
540098,CRWP,PIPE,2026,11,MDQ,NONE,0.000,Capacity that can flow to GTP,1404179,WCS3 Receipt from SWQP,1404174,CRWP Delivery point,,25 May 2026 11:28:06
540098,CRWP,PIPE,2026,12,MDQ,NONE,100.000,Capacity that can flow to Wallumbilla,1404175,CRWP Receipt Point,1404180,WDS to SWQP Delivery point,,25 May 2026 11:28:06
540098,CRWP,PIPE,2026,12,MDQ,NONE,0.000,Capacity that can flow to GTP,1404179,WCS3 Receipt from SWQP,1404174,CRWP Delivery point,,25 May 2026 11:28:06
540098,CRWP,PIPE,2027,1,MDQ,NONE,0.000,Capacity that can flow to Wallumbilla,1404175,CRWP Receipt Point,1404180,WDS to SWQP Delivery point,,25 May 2026 11:28:06
540098,CRWP,PIPE,2027,1,MDQ,NONE,0.000,Capacity that can flow to GTP,1404179,WCS3 Receipt from SWQP,1404174,CRWP Delivery point,,25 May 2026 11:28:06
540098,CRWP,PIPE,2027,2,MDQ,NONE,0.000,Capacity that can flow to Wallumbilla,1404175,CRWP Receipt Point,1404180,WDS to SWQP Delivery point,,25 May 2026 11:28:06
540098,CRWP,PIPE,2027,2,MDQ,NONE,0.000,Capacity that can flow to GTP,1404179,WCS3 Receipt from SWQP,1404174,CRWP Delivery point,,25 May 2026 11:28:06
540098,CRWP,PIPE,2027,3,MDQ,NONE,0.000,Capacity that can flow to Wallumbilla,1404175,CRWP Receipt Point,1404180,WDS to SWQP Delivery point,,25 May 2026 11:28:06
540098,CRWP,PIPE,2027,3,MDQ,NONE,0.000,Capacity that can flow to GTP,1404179,WCS3 Receipt from SWQP,1404174,CRWP Delivery point,,25 May 2026 11:28:06
540098,CRWP,PIPE,2027,4,MDQ,NONE,0.000,Capacity that can flow to Wallumbilla,1404175,CRWP Receipt Point,1404180,WDS to SWQP Delivery point,,25 May 2026 11:28:06
540098,CRWP,PIPE,2027,4,MDQ,NONE,0.000,Capacity that can flow to GTP,1404179,WCS3 Receipt from SWQP,1404174,CRWP Delivery point,,25 May 2026 11:28:06
540098,CRWP,PIPE,2027,5,MDQ,NONE,0.000,Capacity that can flow to Wallumbilla,1404175,CRWP Receipt Point,1404180,WDS to SWQP Delivery point,,25 May 2026 11:28:06
540098,CRWP,PIPE,2027,5,MDQ,NONE,0.000,Capacity that can flow to GTP,1404179,WCS3 Receipt from SWQP,1404174,CRWP Delivery point,,25 May 2026 11:28:06
540098,CRWP,PIPE,2027,6,MDQ,NONE,0.000,Capacity that can flow to Wallumbilla,1404175,CRWP Receipt Point,1404180,WDS to SWQP Delivery point,,25 May 2026 11:28:06
540098,CRWP,PIPE,2027,6,MDQ,NONE,0.000,Capacity that can flow to GTP,1404179,WCS3 Receipt from SWQP,1404174,CRWP Delivery point,,25 May 2026 11:28:06
540098,CRWP,PIPE,2027,7,MDQ,NONE,0.000,Capacity that can flow to Wallumbilla,1404175,CRWP Receipt Point,1404180,WDS to SWQP Delivery point,,25 May 2026 11:28:06
540098,CRWP,PIPE,2027,7,MDQ,NONE,0.000,Capacity that can flow to GTP,1404179,WCS3 Receipt from SWQP,1404174,CRWP Delivery point,,25 May 2026 11:28:06
540098,CRWP,PIPE,2027,8,MDQ,NONE,0.000,Capacity that can flow to Wallumbilla,1404175,CRWP Receipt Point,1404180,WDS to SWQP Delivery point,,25 May 2026 11:28:06
540098,CRWP,PIPE,2027,8,MDQ,NONE,0.000,Capacity that can flow to GTP,1404179,WCS3 Receipt from SWQP,1404174,CRWP Delivery point,,25 May 2026 11:28:06
540098,CRWP,PIPE,2027,9,MDQ,NONE,0.000,Capacity that can flow to Wallumbilla,1404175,CRWP Receipt Point,1404180,WDS to SWQP Delivery point,,25 May 2026 11:28:06
540098,CRWP,PIPE,2027,9,MDQ,NONE,0.000,Capacity that can flow to GTP,1404179,WCS3 Receipt from SWQP,1404174,CRWP Delivery point,,25 May 2026 11:28:06
540098,CRWP,PIPE,2027,10,MDQ,NONE,0.000,Capacity that can flow to Wallumbilla,1404175,CRWP Receipt Point,1404180,WDS to SWQP Delivery point,,25 May 2026 11:28:06
540098,CRWP,PIPE,2027,10,MDQ,NONE,0.000,Capacity that can flow to GTP,1404179,WCS3 Receipt from SWQP,1404174,CRWP Delivery point,,25 May 2026 11:28:06
540098,CRWP,PIPE,2027,11,MDQ,NONE,0.000,Capacity that can flow to Wallumbilla,1404175,CRWP Receipt Point,1404180,WDS to SWQP Delivery point,,25 May 2026 11:28:06
540098,CRWP,PIPE,2027,11,MDQ,NONE,0.000,Capacity that can flow to GTP,1404179,WCS3 Receipt from SWQP,1404174,CRWP Delivery point,,25 May 2026 11:28:06
540098,CRWP,PIPE,2027,12,MDQ,NONE,0.000,Capacity that can flow to Wallumbilla,1404175,CRWP Receipt Point,1404180,WDS to SWQP Delivery point,,25 May 2026 11:28:06
540098,CRWP,PIPE,2027,12,MDQ,NONE,0.000,Capacity that can flow to GTP,1404179,WCS3 Receipt from SWQP,1404174,CRWP Delivery point,,25 May 2026 11:28:06
540098,CRWP,PIPE,2028,1,MDQ,NONE,0.000,Capacity that can flow to Wallumbilla,1404175,CRWP Receipt Point,1404180,WDS to SWQP Delivery point,,25 May 2026 11:28:06
540098,CRWP,PIPE,2028,1,MDQ,NONE,0.000,Capacity that can flow to GTP,1404179,WCS3 Receipt from SWQP,1404174,CRWP Delivery point,,25 May 2026 11:28:06
540098,CRWP,PIPE,2028,2,MDQ,NONE,0.000,Capacity that can flow to Wallumbilla,1404175,CRWP Receipt Point,1404180,WDS to SWQP Delivery point,,25 May 2026 11:28:06
540098,CRWP,PIPE,2028,2,MDQ,NONE,0.000,Capacity that can flow to GTP,1404179,WCS3 Receipt from SWQP,1404174,CRWP Delivery point,,25 May 2026 11:28:06
540098,CRWP,PIPE,2028,3,MDQ,NONE,0.000,Capacity that can flow to Wallumbilla,1404175,CRWP Receipt Point,1404180,WDS to SWQP Delivery point,,25 May 2026 11:28:06
540098,CRWP,PIPE,2028,3,MDQ,NONE,0.000,Capacity that can flow to GTP,1404179,WCS3 Receipt from SWQP,1404174,CRWP Delivery point,,25 May 2026 11:28:06
540098,CRWP,PIPE,2028,4,MDQ,NONE,0.000,Capacity that can flow to Wallumbilla,1404175,CRWP Receipt Point,1404180,WDS to SWQP Delivery point,,25 May 2026 11:28:06
540098,CRWP,PIPE,2028,4,MDQ,NONE,0.000,Capacity that can flow to GTP,1404179,WCS3 Receipt from SWQP,1404174,CRWP Delivery point,,25 May 2026 11:28:06
540098,CRWP,PIPE,2028,5,MDQ,NONE,0.000,Capacity that can flow to Wallumbilla,1404175,CRWP Receipt Point,1404180,WDS to SWQP Delivery point,,25 May 2026 11:28:06
540098,CRWP,PIPE,2028,5,MDQ,NONE,0.000,Capacity that can flow to GTP,1404179,WCS3 Receipt from SWQP,1404174,CRWP Delivery point,,25 May 2026 11:28:06
540098,CRWP,PIPE,2028,6,MDQ,NONE,0.000,Capacity that can flow to Wallumbilla,1404175,CRWP Receipt Point,1404180,WDS to SWQP Delivery point,,25 May 2026 11:28:06
540098,CRWP,PIPE,2028,6,MDQ,NONE,0.000,Capacity that can flow to GTP,1404179,WCS3 Receipt from SWQP,1404174,CRWP Delivery point,,25 May 2026 11:28:06
540098,CRWP,PIPE,2028,7,MDQ,NONE,0.000,Capacity that can flow to Wallumbilla,1404175,CRWP Receipt Point,1404180,WDS to SWQP Delivery point,,25 May 2026 11:28:06
540098,CRWP,PIPE,2028,7,MDQ,NONE,0.000,Capacity that can flow to GTP,1404179,WCS3 Receipt from SWQP,1404174,CRWP Delivery point,,25 May 2026 11:28:06
540098,CRWP,PIPE,2028,8,MDQ,NONE,0.000,Capacity that can flow to Wallumbilla,1404175,CRWP Receipt Point,1404180,WDS to SWQP Delivery point,,25 May 2026 11:28:06
540098,CRWP,PIPE,2028,8,MDQ,NONE,0.000,Capacity that can flow to GTP,1404179,WCS3 Receipt from SWQP,1404174,CRWP Delivery point,,25 May 2026 11:28:06
540098,CRWP,PIPE,2028,9,MDQ,NONE,0.000,Capacity that can flow to Wallumbilla,1404175,CRWP Receipt Point,1404180,WDS to SWQP Delivery point,,25 May 2026 11:28:06
540098,CRWP,PIPE,2028,9,MDQ,NONE,0.000,Capacity that can flow to GTP,1404179,WCS3 Receipt from SWQP,1404174,CRWP Delivery point,,25 May 2026 11:28:06
540098,CRWP,PIPE,2028,10,MDQ,NONE,0.000,Capacity that can flow to Wallumbilla,1404175,CRWP Receipt Point,1404180,WDS to SWQP Delivery point,,25 May 2026 11:28:06
540098,CRWP,PIPE,2028,10,MDQ,NONE,0.000,Capacity that can flow to GTP,1404179,WCS3 Receipt from SWQP,1404174,CRWP Delivery point,,25 May 2026 11:28:06
540098,CRWP,PIPE,2028,11,MDQ,NONE,0.000,Capacity that can flow to Wallumbilla,1404175,CRWP Receipt Point,1404180,WDS to SWQP Delivery point,,25 May 2026 11:28:06
540098,CRWP,PIPE,2028,11,MDQ,NONE,0.000,Capacity that can flow to GTP,1404179,WCS3 Receipt from SWQP,1404174,CRWP Delivery point,,25 May 2026 11:28:06
540098,CRWP,PIPE,2028,12,MDQ,NONE,0.000,Capacity that can flow to Wallumbilla,1404175,CRWP Receipt Point,1404180,WDS to SWQP Delivery point,,25 May 2026 11:28:06
540098,CRWP,PIPE,2028,12,MDQ,NONE,0.000,Capacity that can flow to GTP,1404179,WCS3 Receipt from SWQP,1404174,CRWP Delivery point,,25 May 2026 11:28:06
540098,CRWP,PIPE,2029,1,MDQ,NONE,0.000,Capacity that can flow to Wallumbilla,1404175,CRWP Receipt Point,1404180,WDS to SWQP Delivery point,,25 May 2026 11:28:06
540098,CRWP,PIPE,2029,1,MDQ,NONE,0.000,Capacity that can flow to GTP,1404179,WCS3 Receipt from SWQP,1404174,CRWP Delivery point,,25 May 2026 11:28:06
540098,CRWP,PIPE,2029,2,MDQ,NONE,0.000,Capacity that can flow to Wallumbilla,1404175,CRWP Receipt Point,1404180,WDS to SWQP Delivery point,,25 May 2026 11:28:06
540098,CRWP,PIPE,2029,2,MDQ,NONE,0.000,Capacity that can flow to GTP,1404179,WCS3 Receipt from SWQP,1404174,CRWP Delivery point,,25 May 2026 11:28:06
540098,CRWP,PIPE,2029,3,MDQ,NONE,0.000,Capacity that can flow to Wallumbilla,1404175,CRWP Receipt Point,1404180,WDS to SWQP Delivery point,,25 May 2026 11:28:06
540098,CRWP,PIPE,2029,3,MDQ,NONE,0.000,Capacity that can flow to GTP,1404179,WCS3 Receipt from SWQP,1404174,CRWP Delivery point,,25 May 2026 11:28:06
540098,CRWP,PIPE,2029,4,MDQ,NONE,0.000,Capacity that can flow to Wallumbilla,1404175,CRWP Receipt Point,1404180,WDS to SWQP Delivery point,,25 May 2026 11:28:06
540098,CRWP,PIPE,2029,4,MDQ,NONE,0.000,Capacity that can flow to GTP,1404179,WCS3 Receipt from SWQP,1404174,CRWP Delivery point,,25 May 2026 11:28:06
540098,CRWP,PIPE,2029,5,MDQ,NONE,0.000,Capacity that can flow to Wallumbilla,1404175,CRWP Receipt Point,1404180,WDS to SWQP Delivery point,,25 May 2026 11:28:06
540098,CRWP,PIPE,2029,5,MDQ,NONE,0.000,Capacity that can flow to GTP,1404179,WCS3 Receipt from SWQP,1404174,CRWP Delivery point,,25 May 2026 11:28:06
520054,CWP,PIPE,2026,6,MDQ,NONE,8.919,Capacity that is available for contracting as Firm capacity,1202071,Marsden Delivery Stream,1202062,Dubbo Delivery Stream,,31 May 2026 18:15:23
520054,CWP,PIPE,2026,7,MDQ,NONE,8.919,Capacity that is available for contracting as Firm capacity,1202071,Marsden Delivery Stream,1202062,Dubbo Delivery Stream,,31 May 2026 18:15:23
520054,CWP,PIPE,2026,8,MDQ,NONE,8.939,Capacity that is available for contracting as Firm capacity,1202071,Marsden Delivery Stream,1202062,Dubbo Delivery Stream,,31 May 2026 18:15:23
520054,CWP,PIPE,2026,9,MDQ,NONE,8.939,Capacity that is available for contracting as Firm capacity,1202071,Marsden Delivery Stream,1202062,Dubbo Delivery Stream,,31 May 2026 18:15:23
520054,CWP,PIPE,2026,10,MDQ,NONE,10.049,Capacity that is available for contracting as Firm capacity,1202071,Marsden Delivery Stream,1202062,Dubbo Delivery Stream,,31 May 2026 18:15:23
520054,CWP,PIPE,2026,11,MDQ,NONE,10.049,Capacity that is available for contracting as Firm capacity,1202071,Marsden Delivery Stream,1202062,Dubbo Delivery Stream,,31 May 2026 18:15:23
520054,CWP,PIPE,2026,12,MDQ,NONE,10.049,Capacity that is available for contracting as Firm capacity,1202071,Marsden Delivery Stream,1202062,Dubbo Delivery Stream,,31 May 2026 18:15:23
520054,CWP,PIPE,2027,1,MDQ,NONE,10.049,Capacity that is available for contracting as Firm capacity,1202071,Marsden Delivery Stream,1202062,Dubbo Delivery Stream,,31 May 2026 18:15:23
520054,CWP,PIPE,2027,2,MDQ,NONE,10.049,Capacity that is available for contracting as Firm capacity,1202071,Marsden Delivery Stream,1202062,Dubbo Delivery Stream,,31 May 2026 18:15:23
520054,CWP,PIPE,2027,3,MDQ,NONE,10.049,Capacity that is available for contracting as Firm capacity,1202071,Marsden Delivery Stream,1202062,Dubbo Delivery Stream,,31 May 2026 18:15:23
520054,CWP,PIPE,2027,4,MDQ,NONE,10.049,Capacity that is available for contracting as Firm capacity,1202071,Marsden Delivery Stream,1202062,Dubbo Delivery Stream,,31 May 2026 18:15:23
520054,CWP,PIPE,2027,5,MDQ,NONE,8.939,Capacity that is available for contracting as Firm capacity,1202071,Marsden Delivery Stream,1202062,Dubbo Delivery Stream,,31 May 2026 18:15:23
520054,CWP,PIPE,2027,6,MDQ,NONE,8.939,Capacity that is available for contracting as Firm capacity,1202071,Marsden Delivery Stream,1202062,Dubbo Delivery Stream,,31 May 2026 18:15:23
520054,CWP,PIPE,2027,7,MDQ,NONE,8.939,Capacity that is available for contracting as Firm capacity,1202071,Marsden Delivery Stream,1202062,Dubbo Delivery Stream,,31 May 2026 18:15:23
520054,CWP,PIPE,2027,8,MDQ,NONE,8.939,Capacity that is available for contracting as Firm capacity,1202071,Marsden Delivery Stream,1202062,Dubbo Delivery Stream,,31 May 2026 18:15:23
520054,CWP,PIPE,2027,9,MDQ,NONE,8.939,Capacity that is available for contracting as Firm capacity,1202071,Marsden Delivery Stream,1202062,Dubbo Delivery Stream,,31 May 2026 18:15:23
520054,CWP,PIPE,2027,10,MDQ,NONE,10.049,Capacity that is available for contracting as Firm capacity,1202071,Marsden Delivery Stream,1202062,Dubbo Delivery Stream,,31 May 2026 18:15:23
520054,CWP,PIPE,2027,11,MDQ,NONE,10.049,Capacity that is available for contracting as Firm capacity,1202071,Marsden Delivery Stream,1202062,Dubbo Delivery Stream,,31 May 2026 18:15:23
520054,CWP,PIPE,2027,12,MDQ,NONE,10.049,Capacity that is available for contracting as Firm capacity,1202071,Marsden Delivery Stream,1202062,Dubbo Delivery Stream,,31 May 2026 18:15:23
520054,CWP,PIPE,2028,1,MDQ,NONE,12.679,Capacity that is available for contracting as Firm capacity,1202071,Marsden Delivery Stream,1202062,Dubbo Delivery Stream,,31 May 2026 18:15:23
520054,CWP,PIPE,2028,2,MDQ,NONE,12.679,Capacity that is available for contracting as Firm capacity,1202071,Marsden Delivery Stream,1202062,Dubbo Delivery Stream,,31 May 2026 18:15:23
